ID,Segment,Segment_Name,Total_Spending,Estimated_CLV,Response_Probability,Churn_Risk,RFM_Score,Income,Age
5989,4,Affluent Singles,1576,302.0666666666667,0.13493457865626182,Medium Risk,13,78353.0,62
9499,1,Budget-Conscious Families,1616,301.65333333333336,0.9138095238095236,High Risk,13,93404.0,67
6768,0,High-Value Champions,36,5.760000000000001,0.017085095744638186,Medium Risk,6,37859.0,59
2150,4,Affluent Singles,1482,282.92727272727274,0.17975807862034077,High Risk,15,80995.0,63
6646,2,Mature Loyalists,22,3.5200000000000005,0.010316273730806704,Low Risk,4,16529.0,37
4887,0,High-Value Champions,63,10.5,0.024310739632861254,Medium Risk,7,55412.0,45
8560,2,Mature Loyalists,680,128.44444444444446,0.17194972551697688,High Risk,13,48789.0,29
3321,0,High-Value Champions,542,102.37777777777777,0.15315341680120242,Low Risk,10,56575.0,54
11003,2,Mature Loyalists,50,8.333333333333334,0.06102071223513018,Low Risk,3,25130.0,41
10402,0,High-Value Champions,39,6.240000000000001,0.007144805651909258,High Risk,7,35441.0,54
9904,4,Affluent Singles,1043,199.90833333333333,0.024585115526516665,Low Risk,12,71391.0,65
6141,2,Mature Loyalists,385,71.07692307692308,0.13326196250337247,Low Risk,9,49494.0,49
5687,4,Affluent Singles,1633,314.5037037037037,0.11731488801054021,High Risk,15,81702.0,41
10856,2,Mature Loyalists,46,7.359999999999999,0.05482411748344389,Low Risk,5,45889.0,41
5121,4,Affluent Singles,761,144.18947368421053,0.7261829128072391,Low Risk,10,56628.0,44
4186,0,High-Value Champions,76,13.028571428571432,0.13469534948742726,Low Risk,5,34026.0,71
368,2,Mature Loyalists,290,53.16666666666668,0.14876162931773437,Medium Risk,10,40049.0,47
3312,2,Mature Loyalists,89,15.575000000000001,0.1419333569138333,Low Risk,5,34176.0,33
11121,2,Mature Loyalists,70,12.25,0.09226948988439672,High Risk,8,19419.0,40
5332,4,Affluent Singles,1066,200.65882352941176,0.09730477150223785,Low Risk,9,82504.0,61
5848,1,Budget-Conscious Families,2009,380.6526315789474,0.6608453052128189,Low Risk,12,81205.0,51
10343,4,Affluent Singles,1345,254.05555555555563,0.09109858762272818,Low Risk,11,61618.0,30
5935,4,Affluent Singles,764,145.52380952380952,0.29666124441987024,Medium Risk,12,55284.0,65
2895,0,High-Value Champions,195,35.1,0.042864585778169706,High Risk,8,49980.0,58
10262,2,Mature Loyalists,53,9.275,0.10000020605601874,High Risk,8,15072.0,41
7848,2,Mature Loyalists,368,67.46666666666668,0.45015118419175,Low Risk,7,49166.0,47
9477,4,Affluent Singles,544,102.75555555555555,0.14582775948351961,Low Risk,8,65324.0,67
4856,1,Budget-Conscious Families,1853,355.77600000000007,0.9993531468531469,Low Risk,12,82347.0,64
7186,0,High-Value Champions,35,5.6000000000000005,0.8131328053634145,Low Risk,5,30843.0,55
5794,2,Mature Loyalists,446,83.625,0.44307563665131106,Low Risk,7,46374.0,47
1456,4,Affluent Singles,1180,226.56,0.07902986570725466,Low Risk,12,60474.0,42
4877,2,Mature Loyalists,41,6.56,0.04040163668235894,Low Risk,3,38576.0,48
425,4,Affluent Singles,727,138.13,0.1608971839046694,Medium Risk,12,55357.0,36
3007,0,High-Value Champions,40,6.4,0.05525404583870973,Low Risk,5,37758.0,55
1031,4,Affluent Singles,1062,204.23076923076923,0.8426410006722158,Low Risk,10,85710.0,32
4297,2,Mature Loyalists,40,6.666666666666668,0.008032146566348725,Medium Risk,6,23228.0,52
807,0,High-Value Champions,292,53.53333333333333,0.22177194128190314,Low Risk,8,44602.0,52
9553,2,Mature Loyalists,15,2.25,0.02290417418787754,High Risk,7,7500.0,34
4271,2,Mature Loyalists,341,62.516666666666666,0.10723640614965702,High Risk,11,38683.0,32
4120,2,Mature Loyalists,369,67.64999999999999,0.15806528342311363,Medium Risk,10,49514.0,46
2036,4,Affluent Singles,401,74.85333333333334,0.04951796730526402,Low Risk,8,57906.0,48
115,0,High-Value Champions,393,73.36,0.31046374642612035,Low Risk,7,43456.0,55
4259,2,Mature Loyalists,10,1.5000000000000002,0.009092264894802693,High Risk,7,19485.0,35
8687,4,Affluent Singles,486,90.25714285714287,0.03411740870292855,Medium Risk,9,53172.0,43
2447,2,Mature Loyalists,69,11.5,0.13342974673503075,Medium Risk,7,30545.0,42
10140,1,Budget-Conscious Families,1727,325.08235294117657,0.7600467171717171,Low Risk,11,70123.0,38
9353,4,Affluent Singles,995,185.73333333333335,0.5568734815794851,Medium Risk,11,62450.0,62
3623,2,Mature Loyalists,45,7.875,0.03928388876737668,Medium Risk,6,21675.0,45
738,0,High-Value Champions,182,32.355555555555554,0.1473981945909852,Low Risk,6,42395.0,40
7631,4,Affluent Singles,989,189.20000000000002,0.22785333385434853,Low Risk,11,61346.0,43
4789,1,Budget-Conscious Families,1677,316.76666666666665,0.7462884637884638,High Risk,14,80812.0,68
773,0,High-Value Champions,595,112.0,0.34558573190289266,Medium Risk,11,42835.0,50
10602,2,Mature Loyalists,156,27.3,0.0695968024344206,Low Risk,6,39922.0,38
1446,4,Affluent Singles,1226,236.44285714285718,0.382697400406611,Low Risk,11,86424.0,65
3270,2,Mature Loyalists,128,22.400000000000002,0.0892701654970194,High Risk,9,17117.0,43
8443,2,Mature Loyalists,86,14.742857142857142,0.752302796065884,Low Risk,5,24762.0,49
9653,2,Mature Loyalists,68,11.333333333333336,0.2983706238608226,Low Risk,4,35797.0,46
8916,0,High-Value Champions,16,2.4000000000000004,0.01846135799819628,High Risk,6,36627.0,46
8017,0,High-Value Champions,55,9.166666666666666,0.014411675088226059,High Risk,7,51111.0,40
5830,1,Budget-Conscious Families,2114,403.5818181818182,0.83,High Risk,15,86857.0,49
4597,1,Budget-Conscious Families,2018,382.3578947368421,0.29416666666666663,Medium Risk,13,82072.0,51
7023,0,High-Value Champions,263,48.21666666666667,0.13946479879112025,High Risk,11,46231.0,68
8086,0,High-Value Champions,55,9.166666666666666,0.03668542686072516,Low Risk,4,42243.0,62
8825,0,High-Value Champions,564,106.16470588235298,0.20538231318556766,Low Risk,10,51195.0,59
2930,4,Affluent Singles,1281,242.71578947368423,0.11880754520747645,Low Risk,10,68092.0,43
1928,2,Mature Loyalists,83,13.833333333333336,0.43445787220542376,Medium Risk,7,31814.0,48
7108,0,High-Value Champions,353,65.16923076923078,0.19617835077690868,Medium Risk,9,51390.0,56
10925,4,Affluent Singles,1003,192.576,0.20315922103493084,High Risk,14,76630.0,38
9960,2,Mature Loyalists,14,2.1,0.029017007238174623,Medium Risk,5,26868.0,30
8800,4,Affluent Singles,902,172.55652173913046,0.7097324410805528,Medium Risk,12,48948.0,78
9224,4,Affluent Singles,1139,218.3083333333334,0.3081044281507577,High Risk,14,55260.0,49
5519,4,Affluent Singles,797,151.43,0.6821476229543023,Low Risk,9,64090.0,65
5046,4,Affluent Singles,1638,313.95000000000005,0.15563888141137372,High Risk,15,78331.0,63
7037,2,Mature Loyalists,401,74.85333333333334,0.13188586699022462,Low Risk,9,37087.0,47
905,2,Mature Loyalists,84,14.700000000000001,0.08680178460365984,Low Risk,6,21846.0,35
8624,4,Affluent Singles,928,175.2888888888889,0.09136426930096957,Medium Risk,12,81320.0,63
8945,0,High-Value Champions,203,36.54,0.03557940782632219,Low Risk,8,54137.0,51
6445,4,Affluent Singles,858,160.875,0.08137965762629971,Medium Risk,11,66825.0,54
2727,4,Affluent Singles,409,75.50769230769231,0.06282685318763695,Low Risk,7,57100.0,48
6404,0,High-Value Champions,282,51.7,0.10766017390337476,Low Risk,7,58917.0,52
11074,4,Affluent Singles,1423,268.78888888888895,0.12293478260869567,High Risk,14,85072.0,44
10150,1,Budget-Conscious Families,1449,274.54736842105257,0.9355107526881722,Low Risk,10,86429.0,60
1968,2,Mature Loyalists,28,4.199999999999999,0.1283412681324658,Low Risk,4,45684.0,50
6534,2,Mature Loyalists,67,11.166666666666666,0.022791721524901012,High Risk,8,47889.0,47
9485,2,Mature Loyalists,199,35.82,0.09235614776491051,Low Risk,7,45921.0,35
7053,4,Affluent Singles,1453,277.3909090909091,0.09493464604411316,Medium Risk,14,78420.0,55
4654,4,Affluent Singles,1253,237.41052631578953,0.09015724524809098,Low Risk,12,75114.0,29
9760,4,Affluent Singles,1198,230.38461538461544,0.7218684228715762,Low Risk,12,52278.0,58
1048,2,Mature Loyalists,178,31.644444444444446,0.10028113458813254,Low Risk,5,35641.0,49
10619,1,Budget-Conscious Families,1990,375.8888888888889,0.9551352191869433,Low Risk,11,95529.0,27
9308,4,Affluent Singles,976,181.25714285714287,0.08154934857324989,Medium Risk,10,62820.0,67
10505,4,Affluent Singles,1001,186.85333333333335,0.10457448613542727,High Risk,12,73113.0,61
8362,1,Budget-Conscious Families,1919,364.61,0.9543076923076924,Low Risk,10,84169.0,39
2625,0,High-Value Champions,350,64.61538461538461,0.10694186739687397,Low Risk,8,42607.0,67
4637,1,Budget-Conscious Families,1650,316.8,0.9188580608580608,Medium Risk,14,74637.0,67
9972,0,High-Value Champions,46,7.359999999999999,0.5465941765531361,Low Risk,4,46015.0,66
4483,4,Affluent Singles,1228,232.67368421052635,0.08933266642831957,Medium Risk,13,72354.0,28
4487,2,Mature Loyalists,95,16.28571428571429,0.3374182330301389,Medium Risk,8,39858.0,52
4988,0,High-Value Champions,62,10.62857142857143,0.041617461564945016,Medium Risk,7,34469.0,73
8931,1,Budget-Conscious Families,1761,338.6538461538462,0.9148076923076922,High Risk,15,83033.0,35
5871,2,Mature Loyalists,467,86.72857142857143,0.20599251589348927,High Risk,11,24401.0,42
2008,4,Affluent Singles,1149,217.70526315789476,0.4645766689653137,High Risk,13,77583.0,43
3139,1,Budget-Conscious Families,2052,388.80000000000007,0.7835119718794854,Medium Risk,12,74116.0,39
10037,4,Affluent Singles,1127,211.3125,0.1847172042485732,Medium Risk,11,74293.0,28
10673,4,Affluent Singles,1416,269.7142857142857,0.0935442367710066,Low Risk,10,68397.0,45
5303,4,Affluent Singles,1113,211.47,0.20350966448570304,Low Risk,11,79632.0,47
538,2,Mature Loyalists,125,21.42857142857143,0.018492553615409066,High Risk,8,46107.0,32
7922,4,Affluent Singles,966,185.14999999999998,0.3439888687135793,Low Risk,11,64950.0,70
5692,2,Mature Loyalists,32,5.120000000000001,0.018310045985999952,High Risk,7,25443.0,32
4843,4,Affluent Singles,833,157.83157894736843,0.11929582973150758,High Risk,13,75127.0,69
6383,2,Mature Loyalists,46,7.885714285714285,0.008708488022586348,High Risk,7,32892.0,50
1628,4,Affluent Singles,960,180.70588235294116,0.11514344411501634,Medium Risk,11,71796.0,50
1204,4,Affluent Singles,1829,352.7357142857143,0.7027867187677748,Low Risk,13,67536.0,51
3673,4,Affluent Singles,779,149.30833333333334,0.14648536814699753,Medium Risk,13,55239.0,50
760,4,Affluent Singles,811,154.82727272727277,0.4816683317064379,Low Risk,10,60554.0,46
8957,4,Affluent Singles,1120,209.06666666666666,0.2358903146994274,Medium Risk,10,64831.0,69
4128,4,Affluent Singles,725,137.3684210526316,0.18583966363904886,Medium Risk,11,56067.0,59
6810,1,Budget-Conscious Families,1187,217.6166666666667,0.5824968098875075,High Risk,12,82025.0,38
5386,1,Budget-Conscious Families,2302,436.1684210526315,0.9705958230958229,Medium Risk,13,94384.0,68
8700,2,Mature Loyalists,66,11.314285714285717,0.1458574005578677,High Risk,9,14906.0,35
3202,1,Budget-Conscious Families,1250,236.8421052631579,0.7043563650835041,Medium Risk,13,51563.0,34
1328,4,Affluent Singles,683,129.01111111111112,0.06768050993606015,Medium Risk,11,57937.0,39
8405,0,High-Value Champions,305,55.916666666666664,0.08550427891205507,High Risk,11,68274.0,42
6515,2,Mature Loyalists,50,8.333333333333334,0.0619944061360445,High Risk,7,39771.0,44
2882,4,Affluent Singles,995,185.73333333333332,0.13737946671427478,Low Risk,9,67893.0,46
7574,2,Mature Loyalists,41,6.833333333333333,0.00234577537823314,High Risk,7,27922.0,42
6387,0,High-Value Champions,77,13.200000000000001,0.3089948861145358,Low Risk,6,52190.0,45
5320,0,High-Value Champions,171,30.400000000000002,0.45723342256068,Low Risk,6,44051.0,48
5048,0,High-Value Champions,131,22.45714285714286,0.14897036868217703,Medium Risk,7,42767.0,50
8146,0,High-Value Champions,54,8.64,0.43341755143778676,High Risk,7,46106.0,45
10031,2,Mature Loyalists,53,9.275000000000002,0.006020782555853108,Low Risk,6,16927.0,45
5748,4,Affluent Singles,475,88.21428571428572,0.37020547878250637,High Risk,11,59754.0,56
2134,4,Affluent Singles,694,131.49473684210528,0.16051077277265904,High Risk,13,53700.0,69
1523,0,High-Value Champions,96,16.457142857142856,0.06625782145806924,Low Risk,6,59041.0,48
9665,0,High-Value Champions,361,66.64615384615385,0.09878232851439618,Low Risk,9,54237.0,64
4640,4,Affluent Singles,1079,207.168,0.045994312501680845,Medium Risk,13,70647.0,54
3635,4,Affluent Singles,578,109.17777777777779,0.1679687955110731,Medium Risk,11,52597.0,59
3547,2,Mature Loyalists,64,10.666666666666666,0.35004746712336476,Low Risk,4,41021.0,52
2456,2,Mature Loyalists,149,26.488888888888894,0.09545162202690013,High Risk,9,40233.0,46
5633,0,High-Value Champions,231,42.0,0.11620320462056942,Low Risk,9,50183.0,41
7801,4,Affluent Singles,728,137.93684210526314,0.06104023198658068,High Risk,13,54753.0,62
10489,1,Budget-Conscious Families,1778,340.1391304347826,0.9892228739002933,Low Risk,12,92955.0,48
7011,2,Mature Loyalists,93,16.275,0.235182021141541,Low Risk,7,33471.0,48
2620,2,Mature Loyalists,23,3.45,0.02318105278100681,Low Risk,5,34596.0,47
3933,2,Mature Loyalists,662,125.43157894736842,0.218173418637253,Low Risk,11,44010.0,41
10981,4,Affluent Singles,1198,226.28888888888892,0.03622221777805648,Low Risk,11,84219.0,33
1734,0,High-Value Champions,81,14.175,0.11646446816593066,Low Risk,6,40706.0,53
10995,2,Mature Loyalists,92,16.099999999999998,0.11988317733087167,Low Risk,5,15716.0,33
6357,4,Affluent Singles,491,92.0625,0.1316246425995654,Low Risk,8,59052.0,62
9209,4,Affluent Singles,1564,299.76666666666665,0.11775428165545442,High Risk,15,80573.0,50
10286,4,Affluent Singles,926,177.48333333333335,0.32460707512779924,Low Risk,10,83715.0,59
2611,1,Budget-Conscious Families,1910,361.89473684210526,0.8912121212121211,Medium Risk,13,82576.0,62
1600,0,High-Value Champions,411,76.72,0.11088690147188558,Medium Risk,10,56962.0,56
3308,0,High-Value Champions,94,16.114285714285717,0.0339751933990936,Medium Risk,7,35704.0,69
5407,4,Affluent Singles,1085,207.95833333333337,0.5453731874800224,Medium Risk,13,53103.0,67
2166,0,High-Value Champions,23,3.45,0.11295170925485248,Medium Risk,5,46779.0,61
3955,2,Mature Loyalists,6,0.0,0.0631505729693293,Low Risk,4,4861.0,56
6634,2,Mature Loyalists,54,9.0,0.015420224530566176,High Risk,6,33462.0,42
3056,4,Affluent Singles,1150,221.4814814814815,0.11094115408014056,Medium Risk,13,63693.0,43
5718,1,Budget-Conscious Families,1415,270.69565217391306,0.86109551738584,Low Risk,11,80763.0,71
6872,4,Affluent Singles,405,75.60000000000001,0.02861282849896826,Low Risk,9,65352.0,47
8164,1,Budget-Conscious Families,1908,361.5157894736842,0.4547906076581211,Low Risk,10,82170.0,43
4580,1,Budget-Conscious Families,2486,478.07692307692315,0.9339100089100089,Low Risk,13,75759.0,52
9305,4,Affluent Singles,1315,253.25925925925927,0.18763551710297896,Medium Risk,14,79689.0,45
453,0,High-Value Champions,45,7.5,0.05945791788557419,Low Risk,3,35340.0,65
8545,1,Budget-Conscious Families,1789,336.7529411764706,0.9382734487734488,Low Risk,10,85683.0,67
9850,2,Mature Loyalists,19,2.85,0.026410773171771,Low Risk,4,24884.0,49
7378,2,Mature Loyalists,573,108.23333333333333,0.5752193804750939,Low Risk,9,42021.0,40
7646,4,Affluent Singles,805,153.33333333333334,0.06709427783246577,Medium Risk,12,64449.0,32
1640,0,High-Value Champions,108,18.514285714285716,0.09638971533082996,Low Risk,7,64587.0,67
5184,2,Mature Loyalists,23,3.45,0.2346076191765693,Medium Risk,6,34824.0,26
8492,1,Budget-Conscious Families,1493,285.6173913043479,0.9440198135198135,Low Risk,12,75437.0,43
11188,0,High-Value Champions,89,15.25714285714286,0.054257350050269854,High Risk,9,26091.0,64
1212,4,Affluent Singles,936,179.06086956521744,0.7408028689410265,Low Risk,10,52845.0,48
9097,0,High-Value Champions,343,63.32307692307692,0.20040862437389462,Low Risk,8,46086.0,65
10473,4,Affluent Singles,528,100.32000000000001,0.41005319380957045,Low Risk,9,78028.0,65
7962,1,Budget-Conscious Families,1901,348.51666666666665,0.9270353535353536,Low Risk,9,95169.0,34
9984,0,High-Value Champions,724,136.75555555555556,0.7424565917426195,Low Risk,10,56337.0,40
5527,2,Mature Loyalists,58,9.666666666666666,0.03938796297820438,Low Risk,5,22434.0,34
6374,0,High-Value Champions,297,54.45,0.24812846504869746,Low Risk,9,36930.0,67
7453,0,High-Value Champions,488,91.5,0.6756359785900947,Low Risk,9,36130.0,67
8952,4,Affluent Singles,859,163.99090909090913,0.08334681368915671,High Risk,14,65569.0,68
241,1,Budget-Conscious Families,1574,299.06,0.9725586062097098,Medium Risk,12,83844.0,69
8975,0,High-Value Champions,69,11.82857142857143,0.7830890693471362,Low Risk,7,19514.0,53
6119,0,High-Value Champions,17,2.5500000000000007,0.009211743762515748,Medium Risk,5,36736.0,58
5236,1,Budget-Conscious Families,2194,417.9047619047619,0.8976428571428571,Low Risk,11,77568.0,42
5723,0,High-Value Champions,116,20.3,0.06659777734680099,Medium Risk,8,49187.0,45
1710,2,Mature Loyalists,279,51.150000000000006,0.2156879539365527,Medium Risk,9,30168.0,43
1970,2,Mature Loyalists,103,17.657142857142855,0.40485936532523936,Low Risk,5,34053.0,53
5313,0,High-Value Champions,44,7.542857142857144,0.022201462698313204,Low Risk,5,38196.0,50
10634,4,Affluent Singles,406,75.78666666666668,0.04009438986681677,Medium Risk,9,59412.0,70
7010,4,Affluent Singles,1363,258.97,0.8118156755904282,Low Risk,12,70924.0,56
8562,4,Affluent Singles,236,42.90909090909091,0.057106055771456436,Medium Risk,10,54165.0,52
3158,2,Mature Loyalists,39,6.24,0.07520886704069472,Low Risk,3,32300.0,48
4436,2,Mature Loyalists,137,23.975000000000005,0.08715109652886957,Low Risk,6,20180.0,45
5287,2,Mature Loyalists,79,13.825000000000001,0.08964360430135741,High Risk,8,34961.0,48
2445,2,Mature Loyalists,63,10.5,0.02791330165724039,High Risk,8,28440.0,47
6059,4,Affluent Singles,1314,248.96842105263156,0.7484862513008389,High Risk,14,64504.0,68
4550,0,High-Value Champions,71,11.833333333333334,0.03715516594028583,Medium Risk,6,33564.0,55
4240,2,Mature Loyalists,58,9.666666666666666,0.3847288302517675,High Risk,7,17345.0,43
8911,4,Affluent Singles,702,133.01052631578946,0.11768172034961603,Low Risk,9,56320.0,54
3706,2,Mature Loyalists,94,16.114285714285714,0.2497706957182967,Medium Risk,7,28647.0,43
3628,2,Mature Loyalists,80,13.333333333333336,0.2095874475832086,High Risk,8,15038.0,34
10175,0,High-Value Champions,22,3.5200000000000005,0.06830455886919834,Low Risk,3,32173.0,63
8985,4,Affluent Singles,1211,233.55000000000007,0.2036304576012494,Medium Risk,13,68316.0,57
5204,1,Budget-Conscious Families,1461,278.91818181818184,0.9563829787234043,Low Risk,12,74538.0,50
9220,1,Budget-Conscious Families,1968,373.92,0.95,Medium Risk,12,91700.0,50
9888,4,Affluent Singles,1091,204.5625,0.20421024555096345,Low Risk,8,68695.0,52
5263,2,Mature Loyalists,55,8.8,0.05708346927922418,High Risk,7,31056.0,44
1020,1,Budget-Conscious Families,1366,258.82105263157894,0.9549654118404117,Medium Risk,13,79593.0,48
9503,2,Mature Loyalists,313,57.383333333333326,0.09708967312654276,Medium Risk,10,28071.0,41
